text,emotion
I feel moderate.,Normal
The afternoon was quiet and I got some reading done. And that's just how it is.,Normal
Why does everything feel hopeless?,Sad
I am super happy.,Happy
"Somehow, The day ended without any major issues or surprises. I'm still processing everything.",Normal
"To be honest, Today reminded me how much beauty there is in everyday moments. Life goes on, I suppose.",Happy
"I need to vent — Getting the process was a dream come true, I'm overjoyed.",Happy
"Honestly, my partner never listens and it drives me absolutely insane.",Anger
"I need to vent — I wish I could turn back time and prevent the decision from happening. Life goes on, I suppose.",Sad
I just realized The commute was about the same as usual today.,Normal
I am okay.,Normal
I can't stop crying.,Sad
I always knew that I keep reaching for my phone to call the doctor and then remember. It is what it is.,Sad
No one told me but The silence in the house since the office is unbearable.,Sad
"I have to say, I keep grinning to myself thinking about how well work went. And that's just how it is.",Happy
I am just being.,Normal
I feel numb.,Sad
"I have to say, My patience has completely run out with this school.",Anger
I hugged my mother tight and felt so much love and warmth. It is what it is.,Happy
"To be honest, Things at the event have been going pretty smoothly lately. It is what it is.",Normal
"Somehow, I can't believe my father did that to me, it's completely maddening! It is what it is.",Anger
I am genuinely okay.,Normal
I am catastrophically sad.,Sad
I need to vent — The way my teammate handled the presentation was completely unacceptable. It is what it is.,Anger
"At this point, I updated my schedule and moved a few tasks around. Just needed to share this.",Normal
I always knew that Waking up this morning I felt pure joy for the first time in ages. And that's just how it is.,Happy
the proposal turned out even better than I ever imagined it would. I don't know what to do.,Happy
"Thinking about it now, I miss the way things used to be before all of this happened. It's just too much.",Sad
"To be honest, The weather was pretty average today, not too hot or cold. It is what it is.",Normal
No one told me but The day ended without any major issues or surprises. I don't know what to do.,Normal
"I'm so frustrated with the situation, it makes my blood boil. I don't know what to do.",Anger
"Looking back, I'm absolutely thrilled about the situation, it's the best news ever! I needed to get that off my chest.",Happy
Every little thing today felt magical and full of possibility. It's just too much.,Happy
I feel unremarkable.,Normal
I am blue today.,Sad
"Somehow, I read a book for a bit before going to bed last night.",Normal
I am not sad.,Happy
"I have to say, I read a book for a bit before going to bed last night. I needed to get that off my chest.",Normal
I am totally normal.,Normal
I am mad right now.,Anger
"I have to say, Today reminded me how much beauty there is in everyday moments.",Happy
I have never been this angry.,Anger
I am thoroughly sad.,Sad
"Right now, Today reminded me how much beauty there is in everyday moments. I don't know what to do.",Happy
"At this point, I cried myself to sleep again last night because of the outcome. I'll figure it out.",Sad
"Thinking about it now, I made a list of things I need to get done this week. And that's just how it is.",Normal
"Somehow, Today marks the happiest day of my life because of the results. I'll figure it out.",Happy
"Thinking about it now, I can't stop the tears whenever I think about the office. Life goes on, I suppose.",Sad
I am boiling mad.,Anger
"I just realized Every time I think about what happened, I get even more angry. It's just too much.",Anger
"That meeting was a complete waste of time, I'm so irritated. I'm still processing everything.",Anger
"Somehow, Some days the sadness is so heavy it's hard to breathe. It's just too much.",Sad
I slammed the door so hard when my boss said that ridiculous thing.,Anger
"Right now, Today reminded me how much beauty there is in everyday moments. I'm still processing everything.",Happy
I am so done.,Anger
"Right now, I wish I could turn back time and prevent the decision from happening.",Sad
I feel so grateful and blessed to have my colleague in my life. I'm still processing everything.,Happy
"Honestly, she made me laugh so hard today, I love spending time together.",Happy
"Honestly, I am absolutely seething at what my brother just did. I'll figure it out.",Anger
my boss is no longer here and I miss them so much. And that's just how it is.,Sad
I feel okay right now.,Normal
I'm not feeling sad.,Normal
"At this point, The day ended without any major issues or surprises. Just needed to share this.",Normal
I can't stand how my sister always acts so absurd. And that's just how it is.,Anger
I feel indifferent.,Normal
"I have to say, I reminded my colleague about the appointment scheduled for Friday. I'm still processing everything.",Normal
"Looking back, I'm absolutely thrilled about the event, it's the best news ever!",Happy
I just realized I've had enough of my sister disrespecting me every single day. It is what it is.,Anger
I am extremely angry.,Anger
I am feeling pretty normal.,Normal
"I'm so frustrated with the proposal, it makes my blood boil. It's just too much.",Anger
"To be honest, I can't forgive my sister for what they did to school. It's just too much.",Anger
"The weather was pretty average today, not too hot or cold. It's just too much.",Normal
I just realized We had a standard team meeting to go over the week's tasks. It is what it is.,Normal
"At this point, I prepared a simple meal and watched some television.",Normal
I don't feel anything.,Normal
"Thinking about it now, I'm absolutely thrilled about the situation, it's the best news ever!",Happy
I feel content and at peace with where my life is right now. I don't know what to do.,Happy
the interview turned out even better than I ever imagined it would. I'll figure it out.,Happy
"Looking back, The unexpected kindness from she made my entire week. Life goes on, I suppose.",Happy
No one told me but I prepared a simple meal and watched some television. I'll figure it out.,Normal
I always knew that my teacher surprised me today and I couldn't stop smiling all day. It is what it is.,Happy
"At this point, I cried myself to sleep again last night because of the deadline.",Sad
"Thinking about it now, my neighbor surprised me today and I couldn't stop smiling all day.",Happy
The silence in the house since the situation is unbearable. I'm still processing everything.,Sad
I am not joyful.,Sad
"Right now, I finished my work for the day and had some dinner. Just needed to share this.",Normal
"Somehow, My anger is completely justified given what my father did. I'll figure it out.",Anger
"At this point, I keep reaching for my phone to call my friend and then remember. I needed to get that off my chest.",Sad
This whole the situation is a disaster and I'm absolutely fuming. It is what it is.,Anger
I am really irritated.,Anger
I feel so grateful and blessed to have my brother in my life.,Happy
The loneliness after the decision is something I wasn't prepared for. I needed to get that off my chest.,Sad
I am extremely happy.,Happy
I feel alive.,Happy
I always knew that The commute was about the same as usual today.,Normal
"Thinking about it now, Things at the project have been going pretty smoothly lately. I needed to get that off my chest.",Normal
"I have to say, my colleague called me this afternoon and we talked for a while. It's just too much.",Normal
I feel great.,Happy
"I always knew that Life feels so beautiful and full of possibilities right now. Life goes on, I suppose.",Happy
I am joyful.,Happy
I am heartbroken.,Sad
"Looking back, Thinking about the project fills me with an indescribable sadness.",Sad
"Honestly, This whole the process is a disaster and I'm absolutely fuming. I needed to get that off my chest.",Anger
"To be honest, Why does my father always find a way to ruin everything? I don't know what to do.",Anger
"To be honest, I reviewed some documents and provided my standard feedback. I'll figure it out.",Normal
I just realized I yelled because I couldn't contain my frustration anymore.,Anger
I'm so mad I haven't been able to sleep thinking about the office. And that's just how it is.,Anger
"I need to vent — How dare my mother treat me this way, I'm beyond angry. Life goes on, I suppose.",Anger
That was the most infuriating thing my coworker could have ever done. It's just too much.,Anger
"Honestly, That meeting was a complete waste of time, I'm so irritated. It's just too much.",Anger
I always knew that Waking up this morning I felt pure joy for the first time in ages. It's just too much.,Happy
I always knew that I feel utterly alone and abandoned by everyone around me.,Sad
I just realized The loneliness after the proposal is something I wasn't prepared for. I don't know what to do.,Sad
I feel so low.,Sad
"To be honest, I can't stand how my teacher always acts so disgraceful. Just needed to share this.",Anger
I always knew that my colleague sent a routine update and I acknowledged it. I'm still processing everything.,Normal
I always knew that The silence in the house since school is unbearable. I'm still processing everything.,Sad
"I have to say, Today reminded me how much beauty there is in everyday moments. I needed to get that off my chest.",Happy
I keep grinning to myself thinking about how well school went.,Happy
"Thinking about it now, The world feels grey and meaningless since the situation. I needed to get that off my chest.",Sad
I am overwhelmingly sad.,Sad
"To be honest, I miss the way things used to be before all of this happened. I'll figure it out.",Sad
"Somehow, I can't stand how my teammate always acts so irresponsible.",Anger
I feel no happiness.,Sad
"At this point, The sheer nerve of my partner to do that after everything I've done. I'm still processing everything.",Anger
I don't feel like eating or talking to anyone right now. Just needed to share this.,Sad
I need to vent — Losing my father has left a hole in my heart that won't heal.,Sad
"Looking back, I'm so angry I can barely think straight right now. Life goes on, I suppose.",Anger
Why can't I stop crying?,Sad
"Thinking about it now, My patience has completely run out with this the process. Just needed to share this.",Anger
I am so glad.,Happy
I always knew that I talked briefly with the doctor about the upcoming plans. It is what it is.,Normal
I feel defeated.,Sad
"To be honest, I feel so empty and hollow inside after what happened. It's just too much.",Sad
"Somehow, Nothing out of the ordinary happened today, just regular tasks. Life goes on, I suppose.",Normal
I went for a walk in the evening to clear my head a bit. Just needed to share this.,Normal
I just realized the outcome turned out even better than I ever imagined it would. I don't know what to do.,Happy
I've been crying all day thinking about the deadline. And that's just how it is.,Sad
I need to vent — I'm done tolerating this kind of behavior from my brother. And that's just how it is.,Anger
I am not furious.,Normal
"To be honest, my coworker told me they love me and I felt like I was floating. And that's just how it is.",Happy
I danced around the room when I heard the amazing news.,Happy
"To be honest, I want to bottle this feeling and keep it with me forever.",Happy
I always knew that Losing the doctor has left a hole in my heart that won't heal. Just needed to share this.,Sad
"Somehow, The commute was about the same as usual today. Life goes on, I suppose.",Normal
I don't feel angry.,Normal
"I need to vent — I shared the good news with my boss and we celebrated together. Life goes on, I suppose.",Happy
I feel like I'm drowning in sorrow and can't find the surface. Just needed to share this.,Sad
I feel like giving up.,Sad
I am incredibly sad.,Sad
"To be honest, I'm done tolerating this kind of behavior from my father. I needed to get that off my chest.",Anger
No one told me but I slammed the door so hard when the manager said that ridiculous thing. Just needed to share this.,Anger
I feel alive.,Happy
Nothing feels the same since the results occurred. I'll figure it out.,Sad
"Right now, Today marks the happiest day of my life because of the competition. And that's just how it is.",Happy
"Looking back, The silence in the house since the game is unbearable. And that's just how it is.",Sad
I always knew that my friend surprised me today and I couldn't stop smiling all day. Just needed to share this.,Happy
I am laughing.,Happy
"To be honest, I stared at old photos of my roommate and just wept.",Sad
I need to vent — I want to bottle this feeling and keep it with me forever. It's just too much.,Happy
I can't stop being angry.,Anger
"I have to say, I wish I could turn back time and prevent work from happening.",Sad
"my partner really crossed the line this time, I'm livid.",Anger
I always knew that This the proposal has pushed me past my breaking point.,Anger
"Right now, I feel content and at peace with where my life is right now. And that's just how it is.",Happy
No one told me but I took the usual route to the decision this morning. And that's just how it is.,Normal
I just realized I checked in with my colleague and everything seems to be in order. I needed to get that off my chest.,Normal
"Somehow, The way my teacher handled the event was completely unacceptable.",Anger
"Looking back, I hugged my sister tight and felt so much love and warmth. I don't know what to do.",Happy
I feel lost.,Sad
Life feels dark.,Sad
"Looking back, the deadline turned out even better than I ever imagined it would. It is what it is.",Happy
I am profoundly glad.,Happy
"Honestly, I yelled because I couldn't contain my frustration anymore.",Anger
This school has pushed me past my breaking point. I needed to get that off my chest.,Anger
I just realized The injustice of this the game makes me want to scream.,Anger
my supervisor left without saying goodbye and it broke me.,Sad
"Right now, I prepared a simple meal and watched some television. It's just too much.",Normal
"my teacher mentioned they might drop by later this week. Life goes on, I suppose.",Normal
I always knew that I've had enough of my roommate disrespecting me every single day. And that's just how it is.,Anger
I can't stand how they always acts so thoughtless. I don't know what to do.,Anger
"I have to say, I spent the afternoon organizing some files on my computer. And that's just how it is.",Normal
"Honestly, he called me this afternoon and we talked for a while. Just needed to share this.",Normal
I need to vent — I don't feel like eating or talking to anyone right now. Just needed to share this.,Sad
"Right now, I laughed until my stomach hurt with he today. I'm still processing everything.",Happy
"Thinking about it now, I took the usual route to the game this morning. And that's just how it is.",Normal
This whole the conference is a disaster and I'm absolutely fuming. I needed to get that off my chest.,Anger
I feel terrible.,Sad
I wish I could turn back time and prevent the project from happening. I don't know what to do.,Sad
"To be honest, The smile on my face hasn't faded since the decision happened. I'm still processing everything.",Happy
I always knew that The joy I feel from the presentation is something I'll never forget. It is what it is.,Happy
Things at the game have been going pretty smoothly lately. And that's just how it is.,Normal
"To be honest, I feel like a part of me died when the project happened.",Sad
I just realized Today reminded me how much beauty there is in everyday moments. Just needed to share this.,Happy
I am doing my normal stuff.,Normal
"I just realized I'm not overreacting, he genuinely behaved thoughtless.",Anger
I always knew that Every little thing today felt magical and full of possibility. It's just too much.,Happy
I always knew that I woke up at my usual time and started the day normally. It is what it is.,Normal
I need to vent — Life feels so beautiful and full of possibilities right now.,Happy
The grief I feel from the interview is overwhelming me. It is what it is.,Sad
"At this point, The way they handled the deadline was completely unacceptable. I'll figure it out.",Anger
"I can't believe she did that to me, it's completely unacceptable! Just needed to share this.",Anger
"There wasn't much happening today, just the usual routine. It is what it is.",Normal
"Looking back, Life feels so beautiful and full of possibilities right now. It's just too much.",Happy
"Right now, The silence in the house since the presentation is unbearable. I needed to get that off my chest.",Sad
"To be honest, That meeting was a complete waste of time, I'm so irritated. It is what it is.",Anger
I need to vent — I'm so mad I haven't been able to sleep thinking about the project. Just needed to share this.,Anger
I am extremely happy.,Happy
I always knew that I don't feel like eating or talking to anyone right now.,Sad
"Looking back, Losing my colleague has left a hole in my heart that won't heal. It is what it is.",Sad
I am not calm.,Anger
I just realized I danced around the room when I heard the amazing news. I'm still processing everything.,Happy
"To be honest, my friend sent a routine update and I acknowledged it. I don't know what to do.",Normal
I am profoundly sad.,Sad
Today marks the happiest day of my life because of work.,Happy
I am really irritated.,Anger
"Looking back, There wasn't much happening today, just the usual routine.",Normal
I am not alright.,Sad
"Thinking about it now, The loneliness after the situation is something I wasn't prepared for. Life goes on, I suppose.",Sad
Why does this make me so mad?,Anger
I always knew that I prepared a simple meal and watched some television. It is what it is.,Normal
"Honestly, The project at the conference is moving along at a steady pace. I don't know what to do.",Normal
"Looking back, I'm not overreacting, my friend genuinely behaved maddening. Life goes on, I suppose.",Anger
"I always knew that Every time I think about what happened, I get even more angry.",Anger
"Right now, I finished my work for the day and had some dinner. I don't know what to do.",Normal
"No one told me but I've been crying all day thinking about the process. Life goes on, I suppose.",Sad
"Honestly, Every time I think about what happened, I get even more angry. It is what it is.",Anger
I always knew that I can't stand how my brother always acts so irresponsible.,Anger
I feel normal.,Normal
"Thinking about it now, I've been crying all day thinking about the outcome. I'm still processing everything.",Sad
"Right now, Life feels so beautiful and full of possibilities right now. And that's just how it is.",Happy
"Thinking about it now, I want to bottle this feeling and keep it with me forever. Just needed to share this.",Happy
"Looking back, I keep reaching for my phone to call she and then remember. I'll figure it out.",Sad
"To be honest, Life feels so beautiful and full of possibilities right now. I needed to get that off my chest.",Happy
"Honestly, I took the usual route to the game this morning. And that's just how it is.",Normal
"I have to say, my teacher called me this afternoon and we talked for a while. And that's just how it is.",Normal
I am doing my normal stuff.,Normal
I am upbeat.,Happy
"I have to say, I'm so mad I haven't been able to sleep thinking about the trip. Life goes on, I suppose.",Anger
I always knew that I keep reaching for my phone to call my supervisor and then remember. I'll figure it out.,Sad
"Somehow, I am absolutely seething at what my sister just did. Life goes on, I suppose.",Anger
I am irritated beyond belief.,Anger
I feel empty.,Sad
I always knew that The injustice of this the decision makes me want to scream. It is what it is.,Anger
No one told me but I can't forgive my friend for what they did to work. I don't know what to do.,Anger
"Right now, The weather was pretty average today, not too hot or cold. I'll figure it out.",Normal
"Thinking about it now, she called me this afternoon and we talked for a while.",Normal
"Right now, the manager was my whole world and now I don't know who I am.",Sad
"Right now, I can't forgive my neighbor for what they did to the presentation. I'm still processing everything.",Anger
I need to vent — I don't feel like eating or talking to anyone right now. It's just too much.,Sad
"Looking back, my teammate mentioned they might drop by later this week. It is what it is.",Normal
I just realized the meeting turned out even better than I ever imagined it would.,Happy
"Honestly, This is absolutely inconsiderate, I'm so furious right now. Life goes on, I suppose.",Anger
I am broken inside.,Sad
"Looking back, Today reminded me how much beauty there is in everyday moments. I needed to get that off my chest.",Happy
I am really happy today.,Happy
I'm done tolerating this kind of behavior from my coworker. I'm still processing everything.,Anger
I am extremely angry.,Anger
I am on cloud nine.,Happy
"At this point, Today marks the happiest day of my life because of the game. I'm still processing everything.",Happy
No one told me but the manager surprised me today and I couldn't stop smiling all day. I don't know what to do.,Happy
"At this point, How dare my roommate treat me this way, I'm beyond angry.",Anger
I need to vent — I've been grieving this loss for weeks and it hasn't gotten easier. Just needed to share this.,Sad
The grief I feel from the conference is overwhelming me. I'll figure it out.,Sad
"I always knew that How dare she treat me this way, I'm beyond angry. I needed to get that off my chest.",Anger
I am overjoyed.,Happy
No one told me but I've been crying all day thinking about school. Just needed to share this.,Sad
No one told me but I woke up at my usual time and started the day normally. It is what it is.,Normal
I danced around the room when I heard the amazing news. I needed to get that off my chest.,Happy
"Looking back, I yelled because I couldn't contain my frustration anymore. I'll figure it out.",Anger
I need to vent — my partner left without saying goodbye and it broke me.,Sad
"I just sat in the dark, too sad to move or do anything. I needed to get that off my chest.",Sad
"Right now, This the results has pushed me past my breaking point. I needed to get that off my chest.",Anger
No one told me but Nothing feels the same since the proposal occurred. I needed to get that off my chest.,Sad
I hate everything right now.,Anger
I am content.,Happy
I always knew that I went to the store today to pick up a few things we needed.,Normal
"Thinking about it now, I hugged my mother tight and felt so much love and warmth. I don't know what to do.",Happy
I just realized I cried myself to sleep again last night because of the decision. I'm still processing everything.,Sad
"Looking back, I can't stand how my brother always acts so maddening. I don't know what to do.",Anger
"Somehow, Nothing out of the ordinary happened today, just regular tasks.",Normal
"Honestly, I feel so empty and hollow inside after what happened. And that's just how it is.",Sad
"I have to say, my partner really crossed the line this time, I'm livid. Life goes on, I suppose.",Anger
I laughed until my stomach hurt with my neighbor today. It's just too much.,Happy
"I have to say, This the decision has pushed me past my breaking point. It is what it is.",Anger
"At this point, I've been crying all day thinking about work.",Sad
No one told me but I confronted she about this because enough is enough. Just needed to share this.,Anger
I am not thrilled.,Normal
"I always knew that I replied to some messages and scheduled a few meetings. Life goes on, I suppose.",Normal
"At this point, my boss surprised me today and I couldn't stop smiling all day. I'll figure it out.",Happy
I checked in with my teammate and everything seems to be in order. It is what it is.,Normal
"I just realized I'm so mad I haven't been able to sleep thinking about the conference. Life goes on, I suppose.",Anger
No one told me but The grief I feel from the deadline is overwhelming me. And that's just how it is.,Sad
Everything is falling into place and I couldn't be more grateful. Just needed to share this.,Happy
my father is no longer here and I miss them so much.,Sad
I am very angry.,Anger
This the process has pushed me past my breaking point.,Anger
I hugged she tight and felt so much love and warmth.,Happy
I am terrifyingly angry.,Anger
"Honestly, My heart aches deeply and I don't know how to stop the pain.",Sad
"Looking back, my boss told me they love me and I felt like I was floating. And that's just how it is.",Happy
"I have to say, I can't forgive my friend for what they did to the results. It is what it is.",Anger
"At this point, Losing my partner has left a hole in my heart that won't heal. I don't know what to do.",Sad
"Right now, This the conference has pushed me past my breaking point.",Anger
I need to vent — The afternoon was quiet and I got some reading done.,Normal
I am feeling neutral today.,Normal
I read a book for a bit before going to bed last night. Just needed to share this.,Normal
"Somehow, I feel like I'm drowning in sorrow and can't find the surface. I'll figure it out.",Sad
"Thinking about it now, The commute was about the same as usual today.",Normal
"Thinking about it now, my sister really crossed the line this time, I'm livid.",Anger
I am feeling plain today.,Normal
No one told me but I made a list of things I need to get done this week. It is what it is.,Normal
"Looking back, I replied to some messages and scheduled a few meetings. I needed to get that off my chest.",Normal
"I have to say, I slammed the door so hard when my teacher said that ridiculous thing.",Anger
"Right now, I'm so mad I haven't been able to sleep thinking about the project.",Anger
"Right now, I've had enough of my teacher disrespecting me every single day. And that's just how it is.",Anger
I made a list of things I need to get done this week. I'm still processing everything.,Normal
"Looking back, Today reminded me how much beauty there is in everyday moments. I'm still processing everything.",Happy
I am utterly hopeless.,Sad
"I just realized That meeting was a complete waste of time, I'm so irritated. Just needed to share this.",Anger
The sheer nerve of my colleague to do that after everything I've done.,Anger
"I can't believe my neighbor did that to me, it's completely absurd! I'll figure it out.",Anger
"To be honest, The project at the game is moving along at a steady pace.",Normal
"Looking back, There wasn't much happening today, just the usual routine. Just needed to share this.",Normal
"Thinking about it now, I talked briefly with they about the upcoming plans. I'm still processing everything.",Normal
"I have to say, My eyes are swollen from all the crying I've done this week. It is what it is.",Sad
I always knew that I feel like a part of me died when the office happened. I'm still processing everything.,Sad
I need to vent — I slammed the door so hard when the manager said that ridiculous thing. I needed to get that off my chest.,Anger
"Thinking about it now, Some days the sadness is so heavy it's hard to breathe. It is what it is.",Sad
I am fantastically happy.,Happy
"How dare my sister treat me this way, I'm beyond angry. And that's just how it is.",Anger
I am not thrilled.,Normal
"We had a standard team meeting to go over the week's tasks. Life goes on, I suppose.",Normal
"Right now, I went for a walk in the evening to clear my head a bit.",Normal
"Thinking about it now, I made a list of things I need to get done this week. It's just too much.",Normal
"Right now, How dare my mentor treat me this way, I'm beyond angry. I needed to get that off my chest.",Anger
"I need to vent — Nothing out of the ordinary happened today, just regular tasks.",Normal
I am going about my day.,Normal
I need to vent — I want to bottle this feeling and keep it with me forever. I needed to get that off my chest.,Happy
"Honestly, I feel hopeless and don't know how things will ever get better. I needed to get that off my chest.",Sad
I am enraged.,Anger
I talked briefly with my neighbor about the upcoming plans. I don't know what to do.,Normal
"I always knew that Getting the deadline was a dream come true, I'm overjoyed. And that's just how it is.",Happy
"Right now, I want to bottle this feeling and keep it with me forever. Just needed to share this.",Happy
"Right now, I'm so frustrated with the project, it makes my blood boil. Life goes on, I suppose.",Anger
I am crushed.,Sad
"I have to say, I danced around the room when I heard the amazing news. I'll figure it out.",Happy
I am not calm.,Anger
I just realized The world feels grey and meaningless since the proposal. And that's just how it is.,Sad
I am not feeling strongly.,Normal
I am just okay.,Normal
I am intensely joyful.,Happy
"I have to say, I'm so frustrated with the proposal, it makes my blood boil. And that's just how it is.",Anger
"I feel so alive and energized, everything feels right in the world.",Happy
I just realized I went for a walk in the evening to clear my head a bit. I don't know what to do.,Normal
I am thoroughly sad.,Sad
I am cheerful.,Happy
"Looking back, I yelled because I couldn't contain my frustration anymore. Just needed to share this.",Anger
"Right now, I went to the store today to pick up a few things we needed. And that's just how it is.",Normal
"Right now, I keep reaching for my phone to call my neighbor and then remember. It's just too much.",Sad
I feel utterly alone and abandoned by everyone around me.,Sad
I am terrifyingly angry.,Anger
I am completely livid.,Anger
I need to vent — I can't stop the tears whenever I think about the situation. I'm still processing everything.,Sad
I always knew that Losing my brother has left a hole in my heart that won't heal. I don't know what to do.,Sad
"I just realized my partner mentioned they might drop by later this week. Life goes on, I suppose.",Normal
I am thoroughly fine.,Normal
"Honestly, The weather was pretty average today, not too hot or cold.",Normal
I am completely livid.,Anger
"Looking back, Nothing feels the same since the competition occurred. It is what it is.",Sad
"Honestly, Why does my partner always find a way to ruin everything? I'm still processing everything.",Anger
"I have to say, The afternoon was quiet and I got some reading done.",Normal
The way my brother handled work was completely unacceptable. I don't know what to do.,Anger
I need to vent — I danced around the room when I heard the amazing news.,Happy
"Right now, The joy I feel from school is something I'll never forget.",Happy
I just realized I made a list of things I need to get done this week. I needed to get that off my chest.,Normal
I feel alive.,Happy
I am delighted.,Happy
No one told me but My patience has completely run out with this the results.,Anger
"No one told me but I reminded my supervisor about the appointment scheduled for Friday. Life goes on, I suppose.",Normal
"To be honest, Why does my sister always find a way to ruin everything? Just needed to share this.",Anger
I feel regular.,Normal
I am not sad.,Normal
I need to vent — I'm done tolerating this kind of behavior from my sister. And that's just how it is.,Anger
I am just fine.,Normal
"At this point, I'm done tolerating this kind of behavior from my partner. I'm still processing everything.",Anger
"I'm so frustrated with the conference, it makes my blood boil. I needed to get that off my chest.",Anger
"To be honest, I feel content and at peace with where my life is right now. I'm still processing everything.",Happy
I just realized I keep grinning to myself thinking about how well the meeting went. I'll figure it out.,Happy
"I'm absolutely thrilled about the deadline, it's the best news ever! It is what it is.",Happy
I am supremely happy.,Happy
"Looking back, I yelled because I couldn't contain my frustration anymore. I don't know what to do.",Anger
Why do I feel nothing?,Normal
"Honestly, I feel like a part of me died when the office happened.",Sad
"I have to say, I miss the way things used to be before all of this happened.",Sad
I just realized I'm done tolerating this kind of behavior from the doctor.,Anger
Losing my brother has left a hole in my heart that won't heal. I don't know what to do.,Sad
"Thinking about it now, Every single day it's the same outrageous behavior from my mother.",Anger
I feel deep sadness.,Sad
"Right now, Today marks the happiest day of my life because of the results. Life goes on, I suppose.",Happy
"To be honest, That was the most unfair thing my supervisor could have ever done.",Anger
I am profoundly glad.,Happy
"I need to vent — I want to bottle this feeling and keep it with me forever. Life goes on, I suppose.",Happy
"Looking back, Today was such a wonderful day, everything went perfectly. It is what it is.",Happy
"Honestly, I feel hopeless and don't know how things will ever get better. I don't know what to do.",Sad
"Every time I think about what happened, I get even more angry. I needed to get that off my chest.",Anger
I am not okay.,Sad
"Honestly, I threw the papers across the room when I heard the news. It's just too much.",Anger
I always knew that The world feels grey and meaningless since the interview. Just needed to share this.,Sad
I always knew that I'm beaming with pride over what I accomplished with the interview. I needed to get that off my chest.,Happy
No one told me but I spent the afternoon organizing some files on my computer.,Normal
Thinking about the conference fills me with an indescribable sadness.,Sad
I am not miserable.,Normal
"To be honest, There wasn't much happening today, just the usual routine. And that's just how it is.",Normal
I am lonely.,Sad
I got the the proposal I've been working towards and I'm ecstatic! I'm still processing everything.,Happy
I am just here.,Normal
"my sister told me they love me and I felt like I was floating. Life goes on, I suppose.",Happy
"Right now, I don't feel like eating or talking to anyone right now. It is what it is.",Sad
"Somehow, I went to the store today to pick up a few things we needed. Just needed to share this.",Normal
I've been crying all day thinking about the situation. I needed to get that off my chest.,Sad
The unexpected kindness from my father made my entire week. I'll figure it out.,Happy
I just realized my supervisor called me this afternoon and we talked for a while. I'll figure it out.,Normal
The world feels grey and meaningless since the interview.,Sad
"Thinking about it now, The silence in the house since school is unbearable. I'm still processing everything.",Sad
I need to vent — That was the most unfair thing they could have ever done.,Anger
"To be honest, my boss called me this afternoon and we talked for a while. Life goes on, I suppose.",Normal
"I have to say, I danced around the room when I heard the amazing news. I don't know what to do.",Happy
"Honestly, my mother never listens and it drives me absolutely insane.",Anger
I just realized I'm done tolerating this kind of behavior from my brother.,Anger
"Somehow, Getting the trip was a dream come true, I'm overjoyed.",Happy
I always knew that I can't stop the tears whenever I think about the exam. It's just too much.,Sad
"Somehow, I want to bottle this feeling and keep it with me forever. And that's just how it is.",Happy
"Today was such a wonderful day, everything went perfectly. Just needed to share this.",Happy
"I have to say, I feel so grateful and blessed to have the doctor in my life. Just needed to share this.",Happy
I am not sad.,Happy
I can't stand this.,Anger
I just realized The loneliness after the exam is something I wasn't prepared for. It is what it is.,Sad
I feel so-so.,Normal
I am catastrophically sad.,Sad
I am full of joy.,Happy
I feel ordinary.,Normal
No one told me but I read a book for a bit before going to bed last night. I'll figure it out.,Normal
"I have to say, I just sat in the dark, too sad to move or do anything. It's just too much.",Sad
I am happy.,Happy
No one told me but I laughed until my stomach hurt with my boss today.,Happy
Why does this make me so mad?,Anger
"Somehow, The way my sister handled the process was completely unacceptable. I'm still processing everything.",Anger
I am joyful.,Happy
"Somehow, The loneliness after the deadline is something I wasn't prepared for. I'm still processing everything.",Sad
"At this point, I've been crying all day thinking about school. It's just too much.",Sad
I just realized I keep reaching for my phone to call he and then remember. It is what it is.,Sad
"My heart aches deeply and I don't know how to stop the pain. Life goes on, I suppose.",Sad
I am so glad.,Happy
I just realized I reviewed some documents and provided my standard feedback.,Normal
Why does my teammate always find a way to ruin everything? It's just too much.,Anger
"I feel so alive and energized, everything feels right in the world. I don't know what to do.",Happy
"At this point, Life feels so beautiful and full of possibilities right now.",Happy
"Honestly, I've been grieving this loss for weeks and it hasn't gotten easier. It is what it is.",Sad
"Honestly, Every single day it's the same unacceptable behavior from my friend. Life goes on, I suppose.",Anger
I am deeply furious.,Anger
"At this point, I am absolutely seething at what he just did.",Anger
"To be honest, The world feels grey and meaningless since the results.",Sad
"At this point, The project at the conference is moving along at a steady pace. I'm still processing everything.",Normal
I am joyful.,Happy
"Thinking about it now, I've been crying all day thinking about the meeting. Just needed to share this.",Sad
"Thinking about it now, I went for a walk in the evening to clear my head a bit. I needed to get that off my chest.",Normal
No one told me but I went to the store today to pick up a few things we needed.,Normal
No one told me but I'm done tolerating this kind of behavior from she. I don't know what to do.,Anger
I am mourning.,Sad
I'm so angry I can barely think straight right now. Just needed to share this.,Anger
I always knew that This the project has pushed me past my breaking point. I needed to get that off my chest.,Anger
The way my mentor handled the process was completely unacceptable. I don't know what to do.,Anger
I am profoundly glad.,Happy
The loneliness after the interview is something I wasn't prepared for.,Sad
"To be honest, I reviewed some documents and provided my standard feedback.",Normal
"I have to say, I laughed until my stomach hurt with my teammate today.",Happy
"Somehow, I've had enough of the doctor disrespecting me every single day. It's just too much.",Anger
I just realized I feel like a part of me died when school happened.,Sad
